AUTHORS,JOURNAL,NUMB_REF,YEAR,ECONOMICS,FINANCE,BUSINESS,STATISTICS,DK,POLSCIENCE,COMMUNICATION,MEDIA,LAW,GENERAL.SCIENTIFIC,PSYCHOLOGY,MATHEMATICS,SOCIOLOGY,STATISTICAL.DATA,DEMOGRAPHY,HEALTH,MULTIDISC,NATURAL.SCIENCES,URBAN.STUDIES,PHILOSOPHY,OTHER,COMPUTER,AGRICULTURE,EDUCATION,HISTORY,ANTHROPOLOGY,PUBLIC.POL,NR
7980,JOURNAL OF POLITICAL ECONOMY,9,1964,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,491
7981,JOURNAL OF POLITICAL ECONOMY,6,1964,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,494
7982,JOURNAL OF POLITICAL ECONOMY,6,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,494
7983,JOURNAL OF POLITICAL ECONOMY,2,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
7984,JOURNAL OF POLITICAL ECONOMY,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
7985,JOURNAL OF POLITICAL ECONOMY,15,1964,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,485
7986,JOURNAL OF POLITICAL ECONOMY,25,1964,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,475
7987,JOURNAL OF POLITICAL ECONOMY,22,1964,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,478
7988,JOURNAL OF POLITICAL ECONOMY,19,1964,5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,481
7989,JOURNAL OF POLITICAL ECONOMY,4,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,496
7990,JOURNAL OF POLITICAL ECONOMY,4,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,496
7991,JOURNAL OF POLITICAL ECONOMY,6,1964,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,494
7992,QUARTERLY JOURNAL OF ECONOMICS,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
7993,QUARTERLY JOURNAL OF ECONOMICS,34,1964,11,7,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,467
7994,QUARTERLY JOURNAL OF ECONOMICS,32,1964,17,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,468
7995,QUARTERLY JOURNAL OF ECONOMICS,12,1964,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,488
7996,QUARTERLY JOURNAL OF ECONOMICS,5,1964,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495
7997,QUARTERLY JOURNAL OF ECONOMICS,3,1964,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
7998,QUARTERLY JOURNAL OF ECONOMICS,9,1964,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,491
7999,QUARTERLY JOURNAL OF ECONOMICS,34,1964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,466
8000,QUARTERLY JOURNAL OF ECONOMICS,10,1964,4,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,490
8001,QUARTERLY JOURNAL OF ECONOMICS,14,1964,7,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,486
8002,QUARTERLY JOURNAL OF ECONOMICS,2,1964,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
8003,QUARTERLY JOURNAL OF ECONOMICS,5,1964,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,495
8004,QUARTERLY JOURNAL OF ECONOMICS,26,1964,12,0,0,0,2,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,474
8005,QUARTERLY JOURNAL OF ECONOMICS,12,1964,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,488
8006,QUARTERLY JOURNAL OF ECONOMICS,18,1964,4,0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,482
8007,QUARTERLY JOURNAL OF ECONOMICS,7,1964,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,493
8008,QUARTERLY JOURNAL OF ECONOMICS,1,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
8009,QUARTERLY JOURNAL OF ECONOMICS,5,1964,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,495
8010,QUARTERLY JOURNAL OF ECONOMICS,5,1964,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,495
8011,QUARTERLY JOURNAL OF ECONOMICS,22,1964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,478
8012,QUARTERLY JOURNAL OF ECONOMICS,13,1964,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,487
8013,QUARTERLY JOURNAL OF ECONOMICS,14,1964,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,487
8014,QUARTERLY JOURNAL OF ECONOMICS,1,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
8015,QUARTERLY JOURNAL OF ECONOMICS,2,1964,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
8016,QUARTERLY JOURNAL OF ECONOMICS,64,1964,26,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,436
8017,QUARTERLY JOURNAL OF ECONOMICS,8,1964,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492
8018,QUARTERLY JOURNAL OF ECONOMICS,7,1964,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,493
8019,QUARTERLY JOURNAL OF ECONOMICS,8,1964,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,492
8020,QUARTERLY JOURNAL OF ECONOMICS,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8021,QUARTERLY JOURNAL OF ECONOMICS,4,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,496
8022,QUARTERLY JOURNAL OF ECONOMICS,1,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
8023,QUARTERLY JOURNAL OF ECONOMICS,41,1964,15,2,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,459
8024,QUARTERLY JOURNAL OF ECONOMICS,8,1964,3,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492
8025,QUARTERLY JOURNAL OF ECONOMICS,9,1964,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,491
8026,QUARTERLY JOURNAL OF ECONOMICS,4,1964,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,496
8027,QUARTERLY JOURNAL OF ECONOMICS,2,1964,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
8028,QUARTERLY JOURNAL OF ECONOMICS,2,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498
8029,QUARTERLY JOURNAL OF ECONOMICS,21,1964,13,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,479
8030,QUARTERLY JOURNAL OF ECONOMICS,3,1964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,497
8031,QUARTERLY JOURNAL OF ECONOMICS,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8032,QUARTERLY JOURNAL OF ECONOMICS,5,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,495
8033,QUARTERLY JOURNAL OF ECONOMICS,2,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,498
8034,QUARTERLY JOURNAL OF ECONOMICS,23,1964,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,477
8035,QUARTERLY JOURNAL OF ECONOMICS,11,1964,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,489
8036,QUARTERLY JOURNAL OF ECONOMICS,21,1964,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,479
8037,QUARTERLY JOURNAL OF ECONOMICS,2,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
8038,QUARTERLY JOURNAL OF ECONOMICS,1,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
8039,QUARTERLY JOURNAL OF ECONOMICS,8,1964,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492
8040,QUARTERLY JOURNAL OF ECONOMICS,3,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,497
8041,REVIEW OF ECONOMIC STUDIES,8,1964,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,492
8042,REVIEW OF ECONOMIC STUDIES,8,1964,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492
8043,REVIEW OF ECONOMIC STUDIES,3,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,497
8044,REVIEW OF ECONOMIC STUDIES,4,1964,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496
8045,REVIEW OF ECONOMIC STUDIES,2,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
8046,REVIEW OF ECONOMIC STUDIES,4,1964,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496
8047,REVIEW OF ECONOMIC STUDIES,4,1964,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496
8048,REVIEW OF ECONOMIC STUDIES,3,1964,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
8049,REVIEW OF ECONOMIC STUDIES,4,1964,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496
8050,REVIEW OF ECONOMIC STUDIES,4,1964,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496
8051,REVIEW OF ECONOMIC STUDIES,19,1964,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,481
8052,REVIEW OF ECONOMIC STUDIES,14,1964,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,486
8053,REVIEW OF ECONOMIC STUDIES,7,1964,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,493
8054,REVIEW OF ECONOMIC STUDIES,26,1964,12,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,474
8055,REVIEW OF ECONOMIC STUDIES,14,1964,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,486
8056,REVIEW OF ECONOMIC STUDIES,5,1964,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,495
8057,REVIEW OF ECONOMIC STUDIES,2,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,498
8058,REVIEW OF ECONOMIC STUDIES,3,1964,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
8059,REVIEW OF ECONOMIC STUDIES,3,1964,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
8060,REVIEW OF ECONOMIC STUDIES,1,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
8061,REVIEW OF ECONOMIC STUDIES,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8062,REVIEW OF ECONOMIC STUDIES,8,1964,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,492
8063,REVIEW OF ECONOMIC STUDIES,10,1964,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,490
8064,REVIEW OF ECONOMIC STUDIES,10,1964,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,490
8065,REVIEW OF ECONOMIC STUDIES,10,1964,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490
8066,REVIEW OF ECONOMIC STUDIES,8,1964,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,493
8067,REVIEW OF ECONOMIC STUDIES,8,1964,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,492
8068,REVIEW OF ECONOMIC STUDIES,72,1964,50,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,0,0,0,428
8069,REVIEW OF ECONOMIC STUDIES,2,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
8070,REVIEW OF ECONOMIC STUDIES,19,1964,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,481
8071,REVIEW OF ECONOMIC STUDIES,44,1964,31,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,456
8072,REVIEW OF ECONOMIC STUDIES,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8073,AMERICAN ECONOMIC REVIEW,8,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,492
8074,AMERICAN ECONOMIC REVIEW,11,1965,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,489
8075,AMERICAN ECONOMIC REVIEW,17,1965,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,483
8076,AMERICAN ECONOMIC REVIEW,6,1965,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,494
8077,AMERICAN ECONOMIC REVIEW,20,1965,12,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,480
8078,AMERICAN ECONOMIC REVIEW,45,1965,18,0,2,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,455
8079,AMERICAN ECONOMIC REVIEW,4,1965,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,496
8080,AMERICAN ECONOMIC REVIEW,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8081,AMERICAN ECONOMIC REVIEW,2,1965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498
8082,AMERICAN ECONOMIC REVIEW,4,1965,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496
8083,AMERICAN ECONOMIC REVIEW,9,1965,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,492
8084,AMERICAN ECONOMIC REVIEW,13,1965,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,487
8085,AMERICAN ECONOMIC REVIEW,13,1965,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,487
8086,AMERICAN ECONOMIC REVIEW,16,1965,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,485
8087,AMERICAN ECONOMIC REVIEW,16,1965,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,484
8088,AMERICAN ECONOMIC REVIEW,14,1965,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,486
8089,AMERICAN ECONOMIC REVIEW,2,1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498
8090,AMERICAN ECONOMIC REVIEW,38,1965,27,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,462
8091,AMERICAN ECONOMIC REVIEW,12,1965,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,488
8092,AMERICAN ECONOMIC REVIEW,17,1965,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,483
8093,AMERICAN ECONOMIC REVIEW,8,1965,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,492
8094,AMERICAN ECONOMIC REVIEW,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8095,AMERICAN ECONOMIC REVIEW,24,1965,8,0,0,3,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,476
8096,AMERICAN ECONOMIC REVIEW,20,1965,9,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,480
8097,AMERICAN ECONOMIC REVIEW,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8098,AMERICAN ECONOMIC REVIEW,5,1965,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495
8099,AMERICAN ECONOMIC REVIEW,11,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,489
8100,AMERICAN ECONOMIC REVIEW,3,1965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,497
8101,AMERICAN ECONOMIC REVIEW,6,1965,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,494
8102,AMERICAN ECONOMIC REVIEW,6,1965,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,494
8103,AMERICAN ECONOMIC REVIEW,19,1965,12,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,481
8104,AMERICAN ECONOMIC REVIEW,22,1965,13,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,478
8105,AMERICAN ECONOMIC REVIEW,11,1965,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,489
8106,AMERICAN ECONOMIC REVIEW,17,1965,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,483
8107,AMERICAN ECONOMIC REVIEW,38,1965,16,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,462
8108,AMERICAN ECONOMIC REVIEW,3,1965,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
8109,AMERICAN ECONOMIC REVIEW,13,1965,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,487
8110,AMERICAN ECONOMIC REVIEW,1,1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
8111,AMERICAN ECONOMIC REVIEW,27,1965,7,0,0,0,7,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,9,0,0,0,0,0,0,473
8112,AMERICAN ECONOMIC REVIEW,34,1965,12,0,1,1,5,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,466
8113,AMERICAN ECONOMIC REVIEW,10,1965,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490
8114,AMERICAN ECONOMIC REVIEW,6,1965,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,494
8115,AMERICAN ECONOMIC REVIEW,15,1965,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,486
8116,AMERICAN ECONOMIC REVIEW,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8117,AMERICAN ECONOMIC REVIEW,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8118,AMERICAN ECONOMIC REVIEW,10,1965,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,491
8119,AMERICAN ECONOMIC REVIEW,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8120,AMERICAN ECONOMIC REVIEW,7,1965,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,493
8121,AMERICAN ECONOMIC REVIEW,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8122,AMERICAN ECONOMIC REVIEW,3,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,497
8123,AMERICAN ECONOMIC REVIEW,39,1965,13,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,461
8124,AMERICAN ECONOMIC REVIEW,1,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8125,AMERICAN ECONOMIC REVIEW,4,1965,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,496
8126,AMERICAN ECONOMIC REVIEW,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8127,AMERICAN ECONOMIC REVIEW,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8128,AMERICAN ECONOMIC REVIEW,5,1965,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,495
8129,AMERICAN ECONOMIC REVIEW,1,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
8130,AMERICAN ECONOMIC REVIEW,26,1965,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,474
8131,AMERICAN ECONOMIC REVIEW,27,1965,19,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,473
8132,AMERICAN ECONOMIC REVIEW,14,1965,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,486
8133,AMERICAN ECONOMIC REVIEW,4,1965,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,496
8134,AMERICAN ECONOMIC REVIEW,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8135,AMERICAN ECONOMIC REVIEW,7,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,493
8136,AMERICAN ECONOMIC REVIEW,15,1965,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,485
8137,AMERICAN ECONOMIC REVIEW,34,1965,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,466
8138,AMERICAN ECONOMIC REVIEW,3,1965,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,497
8139,AMERICAN ECONOMIC REVIEW,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
8140,AMERICAN ECONOMIC REVIEW,3,1965,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
8141,AMERICAN ECONOMIC REVIEW,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
